item,itemLabel
http://www.wikidata.org/entity/Q15831596,class of fictional entities
http://www.wikidata.org/entity/Q19088,eukaryote
http://www.wikidata.org/entity/Q14075,free content
http://www.wikidata.org/entity/Q65148973,protected area of the United States
http://www.wikidata.org/entity/Q40700262,fictional vegetable
http://www.wikidata.org/entity/Q56611700,internet industry
http://www.wikidata.org/entity/Q25339118,art release
http://www.wikidata.org/entity/Q99536263,retailer
http://www.wikidata.org/entity/Q30168244,fictional human hybrid
http://www.wikidata.org/entity/Q66615814,"diet, food and nutrition"
http://www.wikidata.org/entity/Q111011733,Screen Nation Film and Television Awards
http://www.wikidata.org/entity/Q79250806,fictional document
http://www.wikidata.org/entity/Q17949,falsity
http://www.wikidata.org/entity/Q108060510,fictional abstract object
http://www.wikidata.org/entity/Q107487333,type of musical work/composition
http://www.wikidata.org/entity/Q107715,physical quantity
http://www.wikidata.org/entity/Q188224,mode
http://www.wikidata.org/entity/Q228502,access control
http://www.wikidata.org/entity/Q166542,international relations
http://www.wikidata.org/entity/Q269528,unincorporated area
http://www.wikidata.org/entity/Q728904,nature park
http://www.wikidata.org/entity/Q750215,mass murder
http://www.wikidata.org/entity/Q1168287,intervention
http://www.wikidata.org/entity/Q1363377,folio
http://www.wikidata.org/entity/Q1307337,social influence
http://www.wikidata.org/entity/Q1438033,research question
http://www.wikidata.org/entity/Q2252077,shooting
http://www.wikidata.org/entity/Q1983062,episode
http://www.wikidata.org/entity/Q2526135,security
http://www.wikidata.org/entity/Q3199915,massacre
http://www.wikidata.org/entity/Q3238833,independent school
http://www.wikidata.org/entity/Q5773747,historic house
http://www.wikidata.org/entity/Q98144857,information campaign
http://www.wikidata.org/entity/Q182985,electoral system
http://www.wikidata.org/entity/Q77590,civil engineering
http://www.wikidata.org/entity/Q759676,task
http://www.wikidata.org/entity/Q827792,quality control
http://www.wikidata.org/entity/Q245423,compound
http://www.wikidata.org/entity/Q10688145,season
http://www.wikidata.org/entity/Q485146,sample
http://www.wikidata.org/entity/Q1520482,weather deity
http://www.wikidata.org/entity/Q2416723,theme park
http://www.wikidata.org/entity/Q14514600,group of fictional characters
http://www.wikidata.org/entity/Q105982157,military component
http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q7884789,toponym
http://www.wikidata.org/entity/Q8359428,social activist
http://www.wikidata.org/entity/Q3026787,saying
http://www.wikidata.org/entity/Q200325,human history
http://www.wikidata.org/entity/Q1077333,administrative territorial entity of Thailand
http://www.wikidata.org/entity/Q1991596,definite integral
http://www.wikidata.org/entity/Q2120608,function word
http://www.wikidata.org/entity/Q23807345,competition
http://www.wikidata.org/entity/Q24034552,mathematical concept
http://www.wikidata.org/entity/Q95722120,security system
http://www.wikidata.org/entity/Q15217354,plenipotentiary
http://www.wikidata.org/entity/Q27301420,fictional artiodactyla
http://www.wikidata.org/entity/Q27598544,anthropomorphic object
http://www.wikidata.org/entity/Q896527,deadly force
http://www.wikidata.org/entity/Q1105784,code point
http://www.wikidata.org/entity/Q1227249,international incident
http://www.wikidata.org/entity/Q30765749,serial
http://www.wikidata.org/entity/Q1632136,security controls
http://www.wikidata.org/entity/Q104098715,territorial entity type
http://www.wikidata.org/entity/Q30337763,ISQ derived quantity
http://www.wikidata.org/entity/Q15731648,fictional food
http://www.wikidata.org/entity/Q688718,administrative territorial entity of Quebec
http://www.wikidata.org/entity/Q35112127,historic building
http://www.wikidata.org/entity/Q905726,psychological manipulation
http://www.wikidata.org/entity/Q1762621,vendor
http://www.wikidata.org/entity/Q24286894,fictional humanoid species
http://www.wikidata.org/entity/Q15617994,type of administrative territorial entity
http://www.wikidata.org/entity/Q108078133,fictional human settlement
http://www.wikidata.org/entity/Q38033430,class of award
http://www.wikidata.org/entity/Q189900,information security
http://www.wikidata.org/entity/Q1251687,head of mission
http://www.wikidata.org/entity/Q1321906,open problem
http://www.wikidata.org/entity/Q4793045,combat arm
http://www.wikidata.org/entity/Q110071045,unit of local government in Illinois
http://www.wikidata.org/entity/Q734271,mass grave
http://www.wikidata.org/entity/Q989963,storytelling
http://www.wikidata.org/entity/Q11519624,unsolved crime
http://www.wikidata.org/entity/Q108069795,fictional construction
http://www.wikidata.org/entity/Q181175,scalar quantity
http://www.wikidata.org/entity/Q4817,column
http://www.wikidata.org/entity/Q27070,Feliformia
http://www.wikidata.org/entity/Q30059,arrondissement
http://www.wikidata.org/entity/Q34394,belief
http://www.wikidata.org/entity/Q30515,slogan
http://www.wikidata.org/entity/Q27825487,animate object
http://www.wikidata.org/entity/Q37726,army
http://www.wikidata.org/entity/Q42470,motto
http://www.wikidata.org/entity/Q116234608,wind personification
http://www.wikidata.org/entity/Q47341108,non-positive real number
http://www.wikidata.org/entity/Q116474095,type of work of art
http://www.wikidata.org/entity/Q4335750,organisation in Harry Potter series
http://www.wikidata.org/entity/Q48909258,third-order administrative division
http://www.wikidata.org/entity/Q27863646,mythical people
http://www.wikidata.org/entity/Q11500,area
http://www.wikidata.org/entity/Q55412936,design element
http://www.wikidata.org/entity/Q17176533,software component
http://www.wikidata.org/entity/Q61606710,material resource
http://www.wikidata.org/entity/Q7439004,Screen Nation awards
http://www.wikidata.org/entity/Q3254959,race (human categorization)
http://www.wikidata.org/entity/Q30147469,fictional hybrid
http://www.wikidata.org/entity/Q52085914,fictional magic school
http://www.wikidata.org/entity/Q98142361,fictional artificial entity
http://www.wikidata.org/entity/Q7281,propaganda
http://www.wikidata.org/entity/Q65089289,risk control
http://www.wikidata.org/entity/Q108117266,fictional facility
http://www.wikidata.org/entity/Q111811675,area
http://www.wikidata.org/entity/Q96102071,animal watching site
http://www.wikidata.org/entity/Q89375447,fictional school
http://www.wikidata.org/entity/Q57659763,animal exhibition building
http://www.wikidata.org/entity/Q63285117,book component
http://www.wikidata.org/entity/Q309100,planning
http://www.wikidata.org/entity/Q338754,control
http://www.wikidata.org/entity/Q65938634,quality control method
http://www.wikidata.org/entity/Q1298668,research project
http://www.wikidata.org/entity/Q1474521,function
http://www.wikidata.org/entity/Q1184244,delict
http://www.wikidata.org/entity/Q2204117,symmetric tensor
http://www.wikidata.org/entity/Q2298831,asymmetric relation
http://www.wikidata.org/entity/Q2528683,function
http://www.wikidata.org/entity/Q3604747,acquisition
http://www.wikidata.org/entity/Q3884033,operation
http://www.wikidata.org/entity/Q55608371,control in organization management
http://www.wikidata.org/entity/Q7315176,research program
http://www.wikidata.org/entity/Q370502,mapping
http://www.wikidata.org/entity/Q1783823,coordination
http://www.wikidata.org/entity/Q2143522,monitoring
http://www.wikidata.org/entity/Q2920921,management
http://www.wikidata.org/entity/Q4373292,physical property
http://www.wikidata.org/entity/Q205961,skill
http://www.wikidata.org/entity/Q18812548,Q18812548
http://www.wikidata.org/entity/Q189447,risk management
http://www.wikidata.org/entity/Q836575,quality assurance
http://www.wikidata.org/entity/Q384876,set phrase
http://www.wikidata.org/entity/Q18390984,Monitoring and Evaluation
http://www.wikidata.org/entity/Q682496,systems engineering
http://www.wikidata.org/entity/Q1132952,homogeneous function
http://www.wikidata.org/entity/Q1952404,multilinear map
http://www.wikidata.org/entity/Q123637,cybernetics
http://www.wikidata.org/entity/Q193181,observation
http://www.wikidata.org/entity/Q113144812,women's rugby union club
http://www.wikidata.org/entity/Q11997597,representative
http://www.wikidata.org/entity/Q791801,estimation
http://www.wikidata.org/entity/Q14167904,process management
http://www.wikidata.org/entity/Q15831440,political studies
http://www.wikidata.org/entity/Q29017603,control
http://www.wikidata.org/entity/Q188524,tensor
http://www.wikidata.org/entity/Q207449,division of labour
http://www.wikidata.org/entity/Q334401,surveillance
http://www.wikidata.org/entity/Q1437361,form of art
http://www.wikidata.org/entity/Q112667618,mathematical society
http://www.wikidata.org/entity/Q21010853,drama fiction
http://www.wikidata.org/entity/Q2043282,business administration
http://www.wikidata.org/entity/Q22445448,request
http://www.wikidata.org/entity/Q25393089,survey
http://www.wikidata.org/entity/Q3386703,extensive quantity
http://www.wikidata.org/entity/Q80091,integral
http://www.wikidata.org/entity/Q1289248,scalar
http://www.wikidata.org/entity/Q1325769,antisymmetric tensor
http://www.wikidata.org/entity/Q1423657,operations management
http://www.wikidata.org/entity/Q15720793,fictional building
http://www.wikidata.org/entity/Q23312670,information request
http://www.wikidata.org/entity/Q657596,unary operation
http://www.wikidata.org/entity/Q41597955,fictional race
http://www.wikidata.org/entity/Q33005760,narration
http://www.wikidata.org/entity/Q23010327,group of fictional objects
http://www.wikidata.org/entity/Q15690029,fictional educational institution
http://www.wikidata.org/entity/Q110915008,group of fictional entities
http://www.wikidata.org/entity/Q757012,quality management
http://www.wikidata.org/entity/Q1544281,management cybernetics
http://www.wikidata.org/entity/Q1948412,morphism
http://www.wikidata.org/entity/Q112822142,fictional group of entities
http://www.wikidata.org/entity/Q112632888,anthropomorphic island
http://www.wikidata.org/entity/Q112676038,-dere character
http://www.wikidata.org/entity/Q112684326,municipality of India
http://www.wikidata.org/entity/Q112826905,class of anatomical entity
http://www.wikidata.org/entity/Q113095515,museum service
http://www.wikidata.org/entity/Q113103481,Olympian god
http://www.wikidata.org/entity/Q113115838,shared multiverse
http://www.wikidata.org/entity/Q113115932,shared planet
http://www.wikidata.org/entity/Q113123793,interplanetary organization
http://www.wikidata.org/entity/Q33294038,class of mythical entities
http://www.wikidata.org/entity/Q112632629,"anthropomorphic bakery product, pastry or cake"
http://www.wikidata.org/entity/Q112965645,symptom or sign
http://www.wikidata.org/entity/Q7882311,unary function
http://www.wikidata.org/entity/Q207643,linear map
http://www.wikidata.org/entity/Q215111,homomorphism
http://www.wikidata.org/entity/Q113025511,Government Agency of Switzerland
http://www.wikidata.org/entity/Q1156402,reasoning
http://www.wikidata.org/entity/Q25306,Carnivora
http://www.wikidata.org/entity/Q115156392,security technology
http://www.wikidata.org/entity/Q6314146,engineering management
http://www.wikidata.org/entity/Q37112258,finding
http://www.wikidata.org/entity/Q54989186,mental state
http://www.wikidata.org/entity/Q62079110,subsidiary entity
http://www.wikidata.org/entity/Q25833,Placentalia
http://www.wikidata.org/entity/Q21855572,additive object
http://www.wikidata.org/entity/Q22963169,additive map
http://www.wikidata.org/entity/Q66310127,immaterial component
http://www.wikidata.org/entity/Q5508836,functional management
http://www.wikidata.org/entity/Q27276270,fictional ungulate
http://www.wikidata.org/entity/Q36442,political science
http://www.wikidata.org/entity/Q38885242,physico-chemical property
http://www.wikidata.org/entity/Q51369558,historic geographical object
http://www.wikidata.org/entity/Q97302511,partial operation
http://www.wikidata.org/entity/Q112872396,type of educational institution
http://www.wikidata.org/entity/Q60595545,abionym
http://www.wikidata.org/entity/Q71550118,individual quantity
http://www.wikidata.org/entity/Q63046488,mythical ethnic group
http://www.wikidata.org/entity/Q64418432,statistical investigation
http://www.wikidata.org/entity/Q112966591,rugby sevens tournament
http://www.wikidata.org/entity/Q1053916,theme
http://www.wikidata.org/entity/Q113574050,Tibetan religion
http://www.wikidata.org/entity/Q23847174,religious concept
http://www.wikidata.org/entity/Q30307328,mythological dog
http://www.wikidata.org/entity/Q31085894,Q31085894
http://www.wikidata.org/entity/Q30941437,pornographic film studio
http://www.wikidata.org/entity/Q32066628,Aztec deity
http://www.wikidata.org/entity/Q30158595,ambassador of Italy
http://www.wikidata.org/entity/Q30307315,mythological canine
http://www.wikidata.org/entity/Q33104069,political concept
http://www.wikidata.org/entity/Q33146843,municipality of Catalonia
http://www.wikidata.org/entity/Q35034452,locality of Berlin
http://www.wikidata.org/entity/Q34985575,city district
http://www.wikidata.org/entity/Q33027691,fictional analog of a type of organism
http://www.wikidata.org/entity/Q33297169,Slytherin student
http://www.wikidata.org/entity/Q38058796,extinct language
http://www.wikidata.org/entity/Q34918903,National Park of the United States
http://www.wikidata.org/entity/Q30170627,fictional dragon
http://www.wikidata.org/entity/Q36570165,biographical database
http://www.wikidata.org/entity/Q30324198,lesbian bar
http://www.wikidata.org/entity/Q30500700,distance education university
http://www.wikidata.org/entity/Q41795348,Q41795348
http://www.wikidata.org/entity/Q37947496,sixth power
http://www.wikidata.org/entity/Q42336871,crowdfunding platform
http://www.wikidata.org/entity/Q40482169,former political party
http://www.wikidata.org/entity/Q33125444,character from Star Wars
http://www.wikidata.org/entity/Q30167070,winged horse in fiction
http://www.wikidata.org/entity/Q30167264,unicorn in a work of fiction
http://www.wikidata.org/entity/Q30167705,griffin in a work of fiction
http://www.wikidata.org/entity/Q30174902,fictional shapeshifter
http://www.wikidata.org/entity/Q42594143,Mayan deity
http://www.wikidata.org/entity/Q42414514,bookstore chain
http://www.wikidata.org/entity/Q42245028,sports hall of fame
http://www.wikidata.org/entity/Q42402646,Märchen
http://www.wikidata.org/entity/Q41971267,Greek vase
http://www.wikidata.org/entity/Q33296715,Hufflepuff student
http://www.wikidata.org/entity/Q42056878,giant in a work of fiction
http://www.wikidata.org/entity/Q42421242,field hockey club
http://www.wikidata.org/entity/Q31838711,music distributor
http://www.wikidata.org/entity/Q37800986,Serbian city
http://www.wikidata.org/entity/Q42401304,age group
http://www.wikidata.org/entity/Q31338769,alternative medical treatment
http://www.wikidata.org/entity/Q32012717,mythological pig
http://www.wikidata.org/entity/Q30749496,diploma thesis
http://www.wikidata.org/entity/Q41863069,war deity
http://www.wikidata.org/entity/Q34986717,city of Malaysia
http://www.wikidata.org/entity/Q30785519,university campus
http://www.wikidata.org/entity/Q37002670,unicameral legislature
http://www.wikidata.org/entity/Q37436391,ogre in a work of fiction
http://www.wikidata.org/entity/Q37620527,theatre chain
http://www.wikidata.org/entity/Q113671041,original net animation series
http://www.wikidata.org/entity/Q37807168,WikidataCon
http://www.wikidata.org/entity/Q113805953,charitable corporation
http://www.wikidata.org/entity/Q30149195,biblical concept
http://www.wikidata.org/entity/Q30174967,werewolf in a work of fiction
http://www.wikidata.org/entity/Q30304302,National Park System unit
http://www.wikidata.org/entity/Q32053225,training organization
http://www.wikidata.org/entity/Q113145171,type of chemical entity
http://www.wikidata.org/entity/Q113147341,chiral organism subdivision type
http://www.wikidata.org/entity/Q113308943,social media landing page service
http://www.wikidata.org/entity/Q113277150,Governor General's Performing Arts Awards
http://www.wikidata.org/entity/Q113393649,cratonym
http://www.wikidata.org/entity/Q113480583,Scooby-Doo television series
http://www.wikidata.org/entity/Q113489728,OECD country
http://www.wikidata.org/entity/Q42303632,fictional snail
http://www.wikidata.org/entity/Q42337018,reward-based crowdfunding platform
http://www.wikidata.org/entity/Q113562598,concert tour of Lady Gaga
http://www.wikidata.org/entity/Q34315358,demon in a work of fiction
http://www.wikidata.org/entity/Q113640494,internet character
http://www.wikidata.org/entity/Q113681859,chemical entity class
http://www.wikidata.org/entity/Q113687694,original video animation series
http://www.wikidata.org/entity/Q113771823,clearance level
http://www.wikidata.org/entity/Q113574332,Roblox experience
http://www.wikidata.org/entity/Q42045197,hereditary position
http://www.wikidata.org/entity/Q40364446,historic city
http://www.wikidata.org/entity/Q40734470,Public Interest Incorporated Foundation
http://www.wikidata.org/entity/Q41067667,municipality of Tunisia
http://www.wikidata.org/entity/Q34843301,capital of county in Romania
http://www.wikidata.org/entity/Q39811647,translated work
http://www.wikidata.org/entity/Q30939938,open license
http://www.wikidata.org/entity/Q37178026,meta-organization
http://www.wikidata.org/entity/Q30897648,psychopathological symptom
http://www.wikidata.org/entity/Q30322563,fictional field
http://www.wikidata.org/entity/Q39026077,zombie in a work of fiction
http://www.wikidata.org/entity/Q41582469,music festival edition
http://www.wikidata.org/entity/Q41595400,mind game
http://www.wikidata.org/entity/Q27303980,fictional equine
http://www.wikidata.org/entity/Q37146376,fictional puppet
http://www.wikidata.org/entity/Q37947505,seventh power
http://www.wikidata.org/entity/Q38048707,historical cultural heritage site
http://www.wikidata.org/entity/Q30318131,fairy in a work of fiction
http://www.wikidata.org/entity/Q41068772,power of 1000
http://www.wikidata.org/entity/Q33082993,class of fictional robots
http://www.wikidata.org/entity/Q33179355,Gryffindor student
http://www.wikidata.org/entity/Q42303753,designated intractable/rare diseases
http://www.wikidata.org/entity/Q108059378,fictional landform
http://www.wikidata.org/entity/Q113517220,ice hockey club
http://www.wikidata.org/entity/Q105321449,LGBTQ bar
http://www.wikidata.org/entity/Q40800432,Etruscan pottery
http://www.wikidata.org/entity/Q107207945,mythical creature in a work of fiction
http://www.wikidata.org/entity/Q861555,cube
http://www.wikidata.org/entity/Q636497,stock character
http://www.wikidata.org/entity/Q283256,Governor General's Awards
http://www.wikidata.org/entity/Q14645593,rugby union team
http://www.wikidata.org/entity/Q115140070,suburban community in the United States
http://www.wikidata.org/entity/Q6619693,fictional island
http://www.wikidata.org/entity/Q116505632,type of process
http://www.wikidata.org/entity/Q11917457,administrative territorial entity of Catalonia
http://www.wikidata.org/entity/Q115305179,savior
http://www.wikidata.org/entity/Q20739124,entertainment company
http://www.wikidata.org/entity/Q15231127,WikiCon
http://www.wikidata.org/entity/Q42896194,Q42896194
http://www.wikidata.org/entity/Q42723927,city district
http://www.wikidata.org/entity/Q43009164,rugby union club
http://www.wikidata.org/entity/Q697379,administrative territorial entity of Romania
http://www.wikidata.org/entity/Q39916781,fictional multiverse
http://www.wikidata.org/entity/Q42907216,video game theme
http://www.wikidata.org/entity/Q103843042,organism subdivision type
http://www.wikidata.org/entity/Q103982366,chiral anatomical structure type
http://www.wikidata.org/entity/Q110311510,anthropomorphic landform
http://www.wikidata.org/entity/Q44234152,rare book library
http://www.wikidata.org/entity/Q830331,Etruscan art
http://www.wikidata.org/entity/Q1293536,administrative territorial entity of Serbia
http://www.wikidata.org/entity/Q113813711,coin type
http://www.wikidata.org/entity/Q114392939,drink brand
http://www.wikidata.org/entity/Q24334299,mythical animal
http://www.wikidata.org/entity/Q44405595,fictional intelligence agency
http://www.wikidata.org/entity/Q112632632,"fictional  bakery products, pastry or cake"
http://www.wikidata.org/entity/Q43371373,one-eyed creature in a work of fiction
http://www.wikidata.org/entity/Q113904998,Minecraft mob
http://www.wikidata.org/entity/Q114401982,independent city in Berlin
http://www.wikidata.org/entity/Q114496982,political city
http://www.wikidata.org/entity/Q114561081,UTAU character
http://www.wikidata.org/entity/Q114716986,World Economic Forum Annual Meeting
http://www.wikidata.org/entity/Q114772035,level of the Backrooms
http://www.wikidata.org/entity/Q114962596,historical position
http://www.wikidata.org/entity/Q114822299,organization headquarters
http://www.wikidata.org/entity/Q114897607,My Little Pony generation 4 pegasus
http://www.wikidata.org/entity/Q114897636,My Little Pony generation 4 unicorn
http://www.wikidata.org/entity/Q114897837,My Little Pony generation 4 earth pony
http://www.wikidata.org/entity/Q114898016,My Little Pony generation 4 princess
http://www.wikidata.org/entity/Q35749,parliament
http://www.wikidata.org/entity/Q115088730,Tatler recognition
http://www.wikidata.org/entity/Q115154345,local authority museum
http://www.wikidata.org/entity/Q115154402,independent museum
http://www.wikidata.org/entity/Q115252411,imaginary horse
http://www.wikidata.org/entity/Q115321136,neo-Malthusian
http://www.wikidata.org/entity/Q115328490,CPSU body
http://www.wikidata.org/entity/Q115410539,human world
http://www.wikidata.org/entity/Q115427560,University of Excellence
http://www.wikidata.org/entity/Q115449506,public website
http://www.wikidata.org/entity/Q115456878,legislative branch agency
http://www.wikidata.org/entity/Q115525970,winged lion in a work of fiction
http://www.wikidata.org/entity/Q115526599,familiar in a work of fiction
http://www.wikidata.org/entity/Q115580828,fictional analog of an occupation
http://www.wikidata.org/entity/Q115667426,ambassador of San Marino
http://www.wikidata.org/entity/Q115768274,threequel
http://www.wikidata.org/entity/Q115860085,fire district of Prince Edward Island
http://www.wikidata.org/entity/Q115980997,class of Pokémon species
http://www.wikidata.org/entity/Q116052725,national geopolitical entity
http://www.wikidata.org/entity/Q116152583,Photography magazine
http://www.wikidata.org/entity/Q116174766,London Assembly election
http://www.wikidata.org/entity/Q116186516,family from the Scooby-Doo franchise
http://www.wikidata.org/entity/Q116272004,UniBuc faculty
http://www.wikidata.org/entity/Q116281481,anthropomorphic ball
http://www.wikidata.org/entity/Q116291253,fictional seal
http://www.wikidata.org/entity/Q116291578,holy city of Christianity
http://www.wikidata.org/entity/Q116291627,holy city of Abrahamic religion
http://www.wikidata.org/entity/Q12760909,choronym
http://www.wikidata.org/entity/Q116453675,Boss Monster
http://www.wikidata.org/entity/Q116453729,record label group
http://www.wikidata.org/entity/Q116457956,non-urban municipality of Germany
http://www.wikidata.org/entity/Q116581905,higher being
http://www.wikidata.org/entity/Q116581915,pale being
http://www.wikidata.org/entity/Q116582288,wyrm in a work of fiction
http://www.wikidata.org/entity/Q116589837,anthropomorphic moth
http://www.wikidata.org/entity/Q116621859,Greater district town in Baden-Württemberg
http://www.wikidata.org/entity/Q44409287,type of machine element
http://www.wikidata.org/entity/Q45762,dead language
http://www.wikidata.org/entity/Q33295419,Hogwarts student
http://www.wikidata.org/entity/Q15623253,administrative territorial entity of Malaysia
http://www.wikidata.org/entity/Q42962623,fictional order of chivalry
http://www.wikidata.org/entity/Q56815734,psychopathological syndrome
http://www.wikidata.org/entity/Q43355103,Girl child and environment.
http://www.wikidata.org/entity/Q44481679,Madrid City Council election
http://www.wikidata.org/entity/Q113871999,Municipality of Spain
http://www.wikidata.org/entity/Q114853062,academic publisher
http://www.wikidata.org/entity/Q116006475,Q116006475
http://www.wikidata.org/entity/Q116482711,Q116482711
http://www.wikidata.org/entity/Q115859699,honorific prefix
http://www.wikidata.org/entity/Q116547333,vessel
http://www.wikidata.org/entity/Q114315334,Parliamentary group
http://www.wikidata.org/entity/Q116258774,Lightner
http://www.wikidata.org/entity/Q115378877,comic book storyline
http://www.wikidata.org/entity/Q116453658,monster
http://www.wikidata.org/entity/Q116291701,holy city of Islam
http://www.wikidata.org/entity/Q115300823,state prison
http://www.wikidata.org/entity/Q61740358,women's sports team
http://www.wikidata.org/entity/Q115211517,musical concept
http://www.wikidata.org/entity/Q44551483,city in Newfoundland and Labrador
http://www.wikidata.org/entity/Q589184,paralympic sports
http://www.wikidata.org/entity/Q929833,rare disease
http://www.wikidata.org/entity/Q589183,radio format
http://www.wikidata.org/entity/Q5419137,veterans’ organization
http://www.wikidata.org/entity/Q1221280,folk tale
http://www.wikidata.org/entity/Q2031007,two-sided market
http://www.wikidata.org/entity/Q14073567,sibling duo
http://www.wikidata.org/entity/Q13580678,multi-sport club
http://www.wikidata.org/entity/Q14292916,municipality of San Marino
http://www.wikidata.org/entity/Q14756018,twins
http://www.wikidata.org/entity/Q13414757,county of New York
http://www.wikidata.org/entity/Q13414761,county of Oregon
http://www.wikidata.org/entity/Q13423591,Rijksmonument complex
http://www.wikidata.org/entity/Q13426746,business card
http://www.wikidata.org/entity/Q13433827,encyclopedia article
http://www.wikidata.org/entity/Q15105893,town in Croatia
http://www.wikidata.org/entity/Q15149663,state of Mexico
http://www.wikidata.org/entity/Q13649246,uncertainty
http://www.wikidata.org/entity/Q15079786,ballet
http://www.wikidata.org/entity/Q15092344,urban area in Norway
http://www.wikidata.org/entity/Q15075508,beer brand
http://www.wikidata.org/entity/Q14565995,carriage
http://www.wikidata.org/entity/Q15238777,legislative term
http://www.wikidata.org/entity/Q15078955,urban-type settlement in Russia
http://www.wikidata.org/entity/Q15069452,Natura 2000 protected area
http://www.wikidata.org/entity/Q14509381,Dutch general election
http://www.wikidata.org/entity/Q15221215,rugby league team
http://www.wikidata.org/entity/Q15054484,Belgian noble family
http://www.wikidata.org/entity/Q15056993,aircraft family
http://www.wikidata.org/entity/Q15090615,arts venue
http://www.wikidata.org/entity/Q15141638,starter Pokémon
http://www.wikidata.org/entity/Q15141632,Thesaban Nakhon
http://www.wikidata.org/entity/Q15221304,first-class city
http://www.wikidata.org/entity/Q17991521,tale
http://www.wikidata.org/entity/Q14565252,parliamentary group
http://www.wikidata.org/entity/Q581830,carfree city
http://www.wikidata.org/entity/Q587089,city with municipal rights
http://www.wikidata.org/entity/Q13414763,county of Pennsylvania
http://www.wikidata.org/entity/Q14916829,internment camp
http://www.wikidata.org/entity/Q13455645,administrative city in the Republic of Ireland
http://www.wikidata.org/entity/Q15060255,Scottish council area
http://www.wikidata.org/entity/Q13593966,literary trilogy
http://www.wikidata.org/entity/Q15169167,execution method
http://www.wikidata.org/entity/Q14635346,multi-channel network
http://www.wikidata.org/entity/Q14936523,ironic award
http://www.wikidata.org/entity/Q15063611,city in the state of New York
http://www.wikidata.org/entity/Q13593818,film trilogy
http://www.wikidata.org/entity/Q280783,popular assembly
http://www.wikidata.org/entity/Q581776,boulder
http://www.wikidata.org/entity/Q13587273,child murder
http://www.wikidata.org/entity/Q14390192,centered tetrahedral number
http://www.wikidata.org/entity/Q14390666,centered icosahedral number
http://www.wikidata.org/entity/Q14551995,Rudolf Steiner School
http://www.wikidata.org/entity/Q14915751,whore
http://www.wikidata.org/entity/Q14208553,invention
http://www.wikidata.org/entity/Q13415365,county of Utah
http://www.wikidata.org/entity/Q13825533,dodecahedral number
http://www.wikidata.org/entity/Q13866185,museum library
http://www.wikidata.org/entity/Q14770218,cantonal capital of Switzerland
http://www.wikidata.org/entity/Q14784328,state capital in Germany
http://www.wikidata.org/entity/Q14795564,point in time with respect to recurrent timeframe
http://www.wikidata.org/entity/Q14911880,Catholic seminary
http://www.wikidata.org/entity/Q15134891,state-integrated school
http://www.wikidata.org/entity/Q15210668,lower-tier municipality
http://www.wikidata.org/entity/Q3306693,mirabilia
http://www.wikidata.org/entity/Q13419255,hypertext encyclopedia
http://www.wikidata.org/entity/Q4887441,benefit corporation
http://www.wikidata.org/entity/Q55097243,defunct organization
http://www.wikidata.org/entity/Q14904124,key event (ships)
http://www.wikidata.org/entity/Q15063586,states of Malaysia
http://www.wikidata.org/entity/Q50843134,intellectual competition
http://www.wikidata.org/entity/Q109588548,allegorical story
http://www.wikidata.org/entity/Q14921981,administrative territorial entity of Belarus
http://www.wikidata.org/entity/Q15238535,fictional government
http://www.wikidata.org/entity/Q699,fairy tale
http://www.wikidata.org/entity/Q13698,puzzle
http://www.wikidata.org/entity/Q13424445,triplets
http://www.wikidata.org/entity/Q13582798,Public Scientific and Technical Research Establishment
http://www.wikidata.org/entity/Q13634374,ethnic violence
http://www.wikidata.org/entity/Q13823786,icosahedral number
http://www.wikidata.org/entity/Q14390354,centered octahedral number
http://www.wikidata.org/entity/Q14390508,centered dodecahedral number
http://www.wikidata.org/entity/Q14946335,Jardín histórico
http://www.wikidata.org/entity/Q15064326,immigration policy
http://www.wikidata.org/entity/Q15221242,village of Wisconsin
http://www.wikidata.org/entity/Q15221310,second-class city
http://www.wikidata.org/entity/Q7631079,administrative territorial entity of Tunisia
http://www.wikidata.org/entity/Q13415368,county of Virginia
http://www.wikidata.org/entity/Q15154951,municipal elections in Finland
http://www.wikidata.org/entity/Q14762300,single-tier municipality
http://www.wikidata.org/entity/Q14831768,mutate
http://www.wikidata.org/entity/Q15127838,city under state jurisdiction in Latvia
http://www.wikidata.org/entity/Q15142889,weapon family
http://www.wikidata.org/entity/Q15190726,audio equipment
http://www.wikidata.org/entity/Q15206795,exhibition room
http://www.wikidata.org/entity/Q15221373,fourth-class city
http://www.wikidata.org/entity/Q15221370,third-class city
http://www.wikidata.org/entity/Q13997861,partido of Buenos Aires
http://www.wikidata.org/entity/Q14136353,fictional occurrence
http://www.wikidata.org/entity/Q40800576,ancient vases
http://www.wikidata.org/entity/Q207869,epithet
http://www.wikidata.org/entity/Q659563,video game genre
http://www.wikidata.org/entity/Q833938,protocol
http://www.wikidata.org/entity/Q708676,charitable organization
http://www.wikidata.org/entity/Q2210277,chess tournament
http://www.wikidata.org/entity/Q2235308,ship type
http://www.wikidata.org/entity/Q2207288,craft
http://www.wikidata.org/entity/Q2179958,district of Peru
http://www.wikidata.org/entity/Q2178147,trade association
http://www.wikidata.org/entity/Q2143781,drama school
http://www.wikidata.org/entity/Q2120466,pontifical university
http://www.wikidata.org/entity/Q2143354,insurance company
