,node,type
584,http://www.wikidata.org/entity/Q860918,wikidata entity
585,http://www.wikidata.org/entity/Q2413375,wikidata entity
586,o nyɛla Ireland yiliyiinda,not wikidata
587,fuirseoir agus láithreoir teilifíse Éireannach,not wikidata
588,"Irish actor, comedian and television presenter",not wikidata
589,ممثل أيرلندي,not wikidata
590,televisiepresentator uit Ierland,not wikidata
591,Graham Norton,not wikidata
592,غراهام ووكر,not wikidata
593,2022-11-18T00:21:25Z,not wikidata
594,1773925478,not wikidata
595,جراهام ووكر,not wikidata
596,"irischer Schauspieler, Comedian und Fernsehmoderator",not wikidata
597,Irish comedian and television presenter,not wikidata
598,irlanda aktoro kaj komediisto,not wikidata
599,actor y presentador de televisión irlandés,not wikidata
600,مجری تلویزیونی و بازیگر ایرلندی,not wikidata
601,irlantiläinen näyttelijä ja juontaja,not wikidata
602,گراهام نورتون,not wikidata
603,présentateur et comédien irlandais,not wikidata
604,מנחה טלוויזיה אירי,not wikidata
605,Իռլանդացի հեռուստահաղորդավար,not wikidata
606,conduttore televisivo e comico irlandese,not wikidata
607,アイルランドのコメディアン、テレビ司会者,not wikidata
608,"irsk skuespiller, komiker og tv-programleder",not wikidata
609,Ирландский комик и телеведущий,not wikidata
610,"irländsk skådespelare, komiker och programledare",not wikidata
611,http://www.wikidata.org/entity/Q1410,wikidata entity
612,95,not wikidata
613,62,not wikidata
614,مصمم أزياء من المملكة المتحدة,not wikidata
615,مصمم ازياء من المملكه المتحده,not wikidata
616,Brits kostuumontwerper,not wikidata
617,British fashion designer,not wikidata
618,Galliano,not wikidata
619,britischer Modeschöpfer,not wikidata
620,brittiläinen muotisuunnittelija,not wikidata
621,stilista,not wikidata
622,2023-01-06T18:58:27Z,not wikidata
623,1804925185,not wikidata
624,styliste britannique,not wikidata
625,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Galliano%20-%20d%C3%A9fil%C3%A9%20Christian%20Dior%20-%2025%20juin%202010.png,not wikidata
626,جون جاليانو,not wikidata
627,John Galliano,not wikidata
628,Juan Carlos Antonio Galliano-Guillén,not wikidata
629,dissenyador de moda hispano-britànic,not wikidata
630,Britský módní návrhář,not wikidata
631,Γκαλλιανο,not wikidata
632,Γκαλλιάνο,not wikidata
633,Τζον Γκαλλιανο,not wikidata
634,Τζον Γκαλλιάνο,not wikidata
635,John Charles Galliano,not wikidata
636,Τζον Γκαλιάνο,not wikidata
637,Diseñador de Moda Británico,not wikidata
638,جان گالیانو,not wikidata
639,Jonh Galliano,not wikidata
640,deseñador de moda británico,not wikidata
641,傽·賈利阿羅,not wikidata
642,傽·贾利阿罗,not wikidata
643,ג'ון גליאנו,not wikidata
644,Ջոն Գալիանո,not wikidata
645,ジョン・ガリアノ,not wikidata
646,ジョンガリアーノ,not wikidata
647,ジョン・ガリアーノ,not wikidata
648,"Galliāno, Džons",not wikidata
649,존 갈리아노,not wikidata
650,Džons Galliāno,not wikidata
651,Џон Галијано,not wikidata
652,brytyjski projektant mody,not wikidata
653,designer de moda britânico,not wikidata
654,английский модельер,not wikidata
655,Джон Гальяно,not wikidata
656,Britanyalı moda tasarımcısı,not wikidata
657,约翰·加利亚诺,not wikidata
658,約翰·加利亞諾,not wikidata
659,http://www.wikidata.org/entity/Q1053996,wikidata entity
660,http://www.wikidata.org/entity/Q8022921,wikidata entity
661,http://www.wikidata.org/entity/Q15274445,wikidata entity
662,http://www.wikidata.org/entity/Q17699647,wikidata entity
663,http://www.wikidata.org/entity/Q96619806,wikidata entity
664,http://www.wikidata.org/entity/Q1297,wikidata entity
665,22,not wikidata
666,16,not wikidata
667,8,not wikidata
668,Amerikaans ingenieur,not wikidata
669,amerikansk ingeniør,not wikidata
670,مهندس آمریکایی,not wikidata
671,US-amerikanischer Autorennfahrer,not wikidata
672,American racecar driver,not wikidata
673,piloto de automovilismo estadounidense,not wikidata
674,pilote automobile américain,not wikidata
675,tiománaí carr rásaíochta Meiriceánach,not wikidata
676,pilota automobilistico statunitense,not wikidata
677,amerikai autóversenyző,not wikidata
678,سواق عربيات سباق من امريكا,not wikidata
679,amerikansk racerförare,not wikidata
680,Q26668,not wikidata
681,http://www.wikidata.org/entity/statement/Q26668-8B0D1087-AC7F-49EE-8B49-47FF3D639A7A,wikidata entity
682,http://www.wikidata.org/entity/statement/Q26668-56173A5A-0B2D-4478-B833-670AF65BC51A,wikidata entity
683,http://www.wikidata.org/entity/statement/Q26668-21f54239-10cd-4763-a1b5-8f1151deb5e7,wikidata entity
684,chi-chuen-chan,not wikidata
685,http://commons.wikimedia.org/wiki/Special:FilePath/Hurley%20Haywood%20on%20the%20podium%20at%20the%201994%20Le%20Mans%20%28cropped%29.jpg,not wikidata
686,هيرلي هايوود,not wikidata
687,هيرلى هايوود,not wikidata
688,Hurley Haywood,not wikidata
689,ハーレイ・ヘイウッド,not wikidata
690,赫尔利·海伍德,not wikidata
691,赫爾利·海伍德,not wikidata
692,赫利·海伍德,not wikidata
693,2022-11-10T17:23:51Z,not wikidata
694,1768596806,not wikidata
695,http://www.wikidata.org/entity/Q8646,wikidata entity
696,http://g.co/kg/m/0kvj3m1,not wikidata
697,http://www.wikidata.org/entity/statement/Q26668-707ceada-47ed-72e8-28f0-93c90c310c0d,wikidata entity
698,http://www.wikidata.org/entity/statement/Q26668-88B7CE6C-3DE3-4C5C-9F60-9E2E942B6146,wikidata entity
699,http://www.wikidata.org/entity/statement/Q26668-C0BCF001-3518-48F8-8E82-8EC44FEF7373,wikidata entity
700,http://www.wikidata.org/entity/statement/Q26668-23ED0A8C-1C67-421D-8DD4-D1692D5E7D17,wikidata entity
701,http://www.wikidata.org/entity/statement/Q26668-43FC76D8-9064-458E-AC23-5931FAB84353,wikidata entity
702,http://www.wikidata.org/entity/statement/Q26668-CFA1C6F4-492B-4300-9D6C-F6E5477731E2,wikidata entity
703,http://www.wikidata.org/entity/statement/Q26668-9DD09D59-6563-4BE3-B779-5FEECFDAA46E,wikidata entity
704,/m/0kvj3m1,not wikidata
705,"CHAN Chi-Chuen, Raymond",not wikidata
706,http://www.wikidata.org/entity/statement/Q26668-db967571-46ce-7254-cb9d-01afea2d3aec,wikidata entity
707,nm2530548,not wikidata
708,http://www.wikidata.org/entity/statement/Q26668-5eba2c54-45f8-0f5e-7143-621b3d5667c8,wikidata entity
709,http://www.wikidata.org/entity/statement/Q26668-969a6725-4944-5e32-1af4-84a53301eff5,wikidata entity
710,http://www.wikidata.org/entity/statement/Q26668-a7887628-4cd2-03d3-a5fa-cc74d5c55aa0,wikidata entity
711,http://www.wikidata.org/entity/statement/Q26668-c0ff79f9-448c-82f0-3ce2-ba35efd3929f,wikidata entity
712,chanchichuen,not wikidata
713,http://www.wikidata.org/entity/statement/Q26668-b1c622cd-4b6d-9d06-5ba8-7160244e6e2f,wikidata entity
714,http://www.wikidata.org/entity/statement/Q26668-27E42EDC-9189-4346-9BAA-41E270AEF070,wikidata entity
715,http://www.wikidata.org/entity/statement/Q26668-9e3db696-4f32-aa7a-21f4-c796b06bb0df,wikidata entity
716,http://www.wikidata.org/entity/statement/Q26668-CEAADCE0-F9F9-40EA-A4EE-ACE9BBC2D6B7,wikidata entity
717,12415,not wikidata
718,1950910,not wikidata
719,840,not wikidata
720,http://www.wikidata.org/entity/statement/Q26668-dcc6dc04-4949-b9eb-5c81-c8d007439399,wikidata entity
721,http://www.wikidata.org/entity/statement/Q26668-dc3402e7-408c-0bdb-9839-d406864554b9,wikidata entity
722,http://www.wikidata.org/entity/statement/Q26668-ECE1C152-040A-46B2-87E7-BFCE60C2E40E,wikidata entity
723,http://www.wikidata.org/entity/statement/Q26668-22994049-4063-9070-511a-8ef86fcead55,wikidata entity
724,http://www.wikidata.org/entity/statement/q26668-805F81F7-3348-4094-B9BC-AC7418ADAF16,wikidata entity
725,http://www.wikidata.org/entity/statement/q26668-61206159-605B-449C-B0DD-EC7EF65D12AB,wikidata entity
726,http://www.wikidata.org/entity/statement/Q26668-b056407f-40ec-2639-ab71-5dfa539a4018,wikidata entity
727,http://www.wikidata.org/entity/statement/Q26668-c4d59572-40a0-cd7e-6b0d-2f8d4e92b064,wikidata entity
728,http://www.wikidata.org/entity/statement/Q26668-49f1c170-4718-0564-3e49-01e6c2b815b1,wikidata entity
729,1972-04-16T00:00:00Z,not wikidata
730,Hurley Harris Haywood,not wikidata
731,http://www.wikidata.org/entity/Q804988,wikidata entity
732,http://www.wikidata.org/entity/Q2133832,wikidata entity
733,http://www.wikidata.org/entity/Q3587168,wikidata entity
734,http://www.wikidata.org/entity/Q5895284,wikidata entity
735,http://www.wikidata.org/entity/Q24279246,wikidata entity
736,http://www.wikidata.org/entity/Q25858150,wikidata entity
737,http://www.wikidata.org/entity/Q26710477,wikidata entity
738,http://www.wikidata.org/entity/Q30749306,wikidata entity
739,http://www.wikidata.org/entity/Q67311526,wikidata entity
740,http://www.wikidata.org/entity/Q115258001,wikidata entity
741,981058523193006706,not wikidata
742,lgbt:Daniel_Tammet,not wikidata
743,http://www.wikidata.org/entity/Q294,wikidata entity
744,http://www.wikidata.org/entity/Q1321,wikidata entity
745,http://www.wikidata.org/entity/Q1412,wikidata entity
746,http://www.wikidata.org/entity/Q13258,wikidata entity
747,http://www.wikidata.org/entity/Q90,wikidata entity
748,http://www.wikidata.org/entity/Q7913,wikidata entity
749,http://www.wikidata.org/entity/Q9083,wikidata entity
750,http://www.wikidata.org/entity/Q9309,wikidata entity
751,http://www.wikidata.org/entity/Q143,wikidata entity
752,http://www.wikidata.org/entity/Q150,wikidata entity
753,http://www.wikidata.org/entity/Q188,wikidata entity
754,42429,not wikidata
755,22141,not wikidata
756,1390919,not wikidata
757,1377968,not wikidata
758,170149,not wikidata
759,307542,not wikidata
760,1979-01-31T00:00:00Z,not wikidata
761,209750,not wikidata
762,1648753,not wikidata
763,117452165,not wikidata
764,http://data.bnf.fr/ark:/12148/cb15561149t#about,not wikidata
765,http://www.idref.fr/117452165/id,not wikidata
766,http://id.ndl.go.jp/auth/ndlna/01093575,not wikidata
767,http://g.co/kg/m/063bmn,not wikidata
768,http://openlibrary.org/works/OL2874450A,not wikidata
769,http://danieltammet.net,not wikidata
770,http://datos.bne.es/resource/XX4666729,not wikidata
771,http://data.bibliotheken.nl/id/thes/p304552054,not wikidata
772,http://www.wikidata.org/entity/statement/q12857-33717f29-4cb5-c5e1-d636-ef2944f4dd91,wikidata entity
773,http://www.wikidata.org/entity/statement/Q12857-19424D42-101B-4EB4-B01F-84AE6035236E,wikidata entity
774,http://www.wikidata.org/entity/statement/Q12857-E5F0FE5D-9895-4D4C-BEDB-1895169CEB7B,wikidata entity
775,http://data.beeldengeluid.nl/gtaa/209750,not wikidata
776,http://id.worldcat.org/fast/1648753,not wikidata
777,https://livedata.bibsys.no/authority/8077108,not wikidata
778,http://lod.nl.go.kr/resource/KAC200710406,not wikidata
779,15561149t,not wikidata
780,01093575,not wikidata
781,DA15940586,not wikidata
782,/m/063bmn,not wikidata
783,nm1836761,not wikidata
784,https://optimnemblog.blogspot.com/,not wikidata
785,jo2012706650,not wikidata
786,OL2874450A,not wikidata
787,304552054,not wikidata
788,8077108,not wikidata
789,118648163,not wikidata
790,000509587,not wikidata
791,XX4666729,not wikidata
792,a10481412,not wikidata
793,n2010075788,not wikidata
794,A24475749,not wikidata
795,DanielTammetAuthor,not wikidata
796,daniel_tammet,not wikidata
797,02-A013459428,not wikidata
798,Daniel-Tammet,not wikidata
799,000444170,not wikidata
800,KAC200710406,not wikidata
801,daniel-tammet-30483,not wikidata
802,a11257143,not wikidata
803,9810552008505606,not wikidata
804,LNB:BLeC;=BM,not wikidata
805,lccn-n2006054028,not wikidata
806,987007451093905171,not wikidata
807,ncf11491722,not wikidata
808,http://www.wikidata.org/entity/statement/q12857-05126D10-2CBA-4E52-B9C0-5B5330605728,wikidata entity
809,http://www.wikidata.org/entity/statement/Q12857-362EF2A2-9FCA-46BB-AA02-F073C9169B96,wikidata entity
810,http://www.wikidata.org/entity/statement/Q12857-0098F5E2-A897-4DB8-99D1-C041B8EF8D9E,wikidata entity
811,http://www.wikidata.org/entity/statement/Q12857-BCD7C38E-2CA3-44E3-AE34-C31CABAC5364,wikidata entity
812,http://www.wikidata.org/entity/statement/Q12857-448F93B0-AD76-49D3-9073-2BDB33EAC301,wikidata entity
813,http://www.wikidata.org/entity/statement/Q12857-47bac73b-4efd-0a81-49ab-b27a357763a1,wikidata entity
814,http://www.wikidata.org/entity/statement/Q12857-818262CE-BF69-4160-81F5-00BF4247B4BE,wikidata entity
815,http://www.wikidata.org/entity/statement/Q12857-163835b2-49d5-079c-f24c-b778c9192150,wikidata entity
816,http://www.wikidata.org/entity/statement/Q12857-0bfdfc55-4d38-5d2e-8b11-59b6c54bc0be,wikidata entity
817,http://www.wikidata.org/entity/statement/Q12857-8A53DFC4-06A2-44E3-8943-6CDB1725CD24,wikidata entity
818,http://www.wikidata.org/entity/statement/Q12857-d0d0058f-4965-ea5d-3cc9-6856bf400952,wikidata entity
819,http://www.wikidata.org/entity/statement/Q12857-E26F0D98-A682-4F0E-865D-FDFCAB4DB641,wikidata entity
820,http://www.wikidata.org/entity/statement/q12857-3802DC72-4E46-41F8-859F-40160F2CB104,wikidata entity
821,http://www.wikidata.org/entity/statement/q12857-4F2963F6-C034-4157-B622-22A2CAF3FD05,wikidata entity
822,http://www.wikidata.org/entity/statement/Q12857-35F8DC1A-1205-4A6F-90E5-3BCCFC6DA30C,wikidata entity
823,http://www.wikidata.org/entity/statement/q12857-2B60C9F6-3954-4425-AEA7-C60CFDD85EF9,wikidata entity
824,https://d-nb.info/gnd/133221873,not wikidata
825,https://id.loc.gov/authorities/names/n2006054028,not wikidata
826,http://www.wikidata.org/entity/Q161790,wikidata entity
827,http://www.wikidata.org/entity/Q467265,wikidata entity
828,http://www.wikidata.org/entity/Q1460885,wikidata entity
829,http://www.wikidata.org/entity/Q4925623,wikidata entity
830,http://www.wikidata.org/entity/Q14516546,wikidata entity
831,http://viaf.org/viaf/59027307,not wikidata
832,Graham William Walker,not wikidata
833,http://www.wikidata.org/entity/statement/Q19154-0E9E34AC-30BC-4136-BF6E-BCE4234AEDB5,wikidata entity
834,http://commons.wikimedia.org/wiki/Special:FilePath/Graham%20Norton%20Signature.png,not wikidata
835,http://www.wikidata.org/entity/statement/Q19154-e4b2d3ca-4f58-993f-6059-4081c93be287,wikidata entity
836,http://www.wikidata.org/entity/statement/Q19154-7aaeb6d4-43b3-ae0b-5174-2b5b040df416,wikidata entity
837,http://www.wikidata.org/entity/statement/Q19154-9CEA1A0E-3964-4A3A-905A-1F5885E85ED9,wikidata entity
838,http://www.wikidata.org/entity/statement/Q19154-a32d4d9d-4f7d-482f-7fdd-f3d7a6835637,wikidata entity
839,http://www.wikidata.org/entity/statement/Q19154-735e47cb-464e-9dc6-d825-d48151ef4afb,wikidata entity
840,http://www.wikidata.org/entity/statement/Q19154-14701bcf-4d66-9f63-c479-8497d234f87f,wikidata entity
841,http://www.wikidata.org/entity/statement/Q19154-20f4d6b7-427e-e974-2e4f-4f4c33778f48,wikidata entity
842,http://www.wikidata.org/entity/Q23540,wikidata entity
843,http://www.wikidata.org/entity/Q27,wikidata entity
844,33,not wikidata
845,76,not wikidata
846,34,not wikidata
847,Graham Walker,not wikidata
848,95bc0175-e0f2-493f-a1db-bab94a405074,not wikidata
849,nm0636218,not wikidata
850,http://commons.wikimedia.org/wiki/Special:FilePath/Graham%20Norton%20%28cropped%29.jpg,not wikidata
851,http://www.wikidata.org/entity/statement/q19154-9FF05302-5EC6-4121-910F-3C4FF785631F,wikidata entity
852,http://www.wikidata.org/entity/statement/q19154-d76f06d7-4c21-b0b5-a82a-c7d02241f1f6,wikidata entity
853,http://www.wikidata.org/entity/statement/q19154-19EFE2E5-1348-4146-8DBC-107F9B4E978F,wikidata entity
854,http://www.wikidata.org/entity/statement/Q19154-5723B082-9C62-45F3-B365-31CA50BDDBAD,wikidata entity
